mstr_item_id,name_combi,number,name,nickname,ranking,lbs_per_service,commodity_id,name_commodity,category_id,name_category,fa_31_cat_id,name_fa_31_cat,group_generic,dummy_is_fresh,group_fresh,group_food,family_id,name_family
934,OTHER DRIED FRUITS Retailer Assigned,4871,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
935,OTHER DRIED FRUITS Retailer Assigned,4872,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
936,OTHER DRIED FRUITS Retailer Assigned,4873,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
937,OTHER DRIED FRUITS Retailer Assigned,4874,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
938,OTHER DRIED FRUITS Retailer Assigned,4875,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
939,OTHER DRIED FRUITS Retailer Assigned,4876,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
940,OTHER DRIED FRUITS Retailer Assigned,4877,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
941,OTHER DRIED FRUITS Retailer Assigned,4878,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
942,OTHER DRIED FRUITS Retailer Assigned,4879,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
943,OTHER DRIED FRUITS Retailer Assigned,4880,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
944,OTHER DRIED FRUITS Retailer Assigned,4881,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
945,OTHER DRIED FRUITS Retailer Assigned,4882,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
946,OTHER DRIED FRUITS Retailer Assigned,4883,,Retailer Assigned,NA,0,128,OTHER DRIED FRUITS,2,Dried Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
947,OTHER FRUITS OTHER FRUITS (ANY),4471,,OTHER FRUITS (ANY),NA,4,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
948,OTHER FRUITS FRUIT TRAY (ANY),4472,,FRUIT TRAY (ANY),NA,5,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
949,OTHER FRUITS Retailer Assigned,4473,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
950,OTHER FRUITS Retailer Assigned,4474,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
951,OTHER FRUITS Retailer Assigned,4475,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
952,OTHER FRUITS Retailer Assigned,4476,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
953,OTHER FRUITS Retailer Assigned,4477,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
954,OTHER FRUITS Retailer Assigned,4478,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
955,OTHER FRUITS Retailer Assigned,4479,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
956,OTHER FRUITS Retailer Assigned,4480,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
957,OTHER FRUITS Retailer Assigned,4481,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
958,OTHER FRUITS Retailer Assigned,4482,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
959,OTHER FRUITS Retailer Assigned,4483,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
960,OTHER FRUITS Retailer Assigned,4484,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
961,OTHER FRUITS Retailer Assigned,4485,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
962,OTHER FRUITS Retailer Assigned,4486,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
963,OTHER FRUITS Retailer Assigned,4487,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
964,OTHER FRUITS Retailer Assigned,4488,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
965,OTHER FRUITS Retailer Assigned,4489,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
966,OTHER FRUITS Retailer Assigned,4490,,Retailer Assigned,NA,0,129,OTHER FRUITS,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
967,OTHER HERBS OTHER HERBS (ANY),4909,,OTHER HERBS (ANY),NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
968,OTHER HERBS Retailer Assigned,4910,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
969,OTHER HERBS Retailer Assigned,4911,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
970,OTHER HERBS Retailer Assigned,4912,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
971,OTHER HERBS Retailer Assigned,4913,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
972,OTHER HERBS Retailer Assigned,4914,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
973,OTHER HERBS Retailer Assigned,4915,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
974,OTHER HERBS Retailer Assigned,4916,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
975,OTHER HERBS Retailer Assigned,4917,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
976,OTHER HERBS Retailer Assigned,4918,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
977,OTHER HERBS Retailer Assigned,4919,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
978,OTHER HERBS Retailer Assigned,4920,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
979,OTHER HERBS Retailer Assigned,4921,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
980,OTHER HERBS Retailer Assigned,4922,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
981,OTHER HERBS Retailer Assigned,4923,,Retailer Assigned,NA,0,130,OTHER HERBS,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
982,OTHER NUTS OTHER NUTS (ANY),4947,,OTHER NUTS (ANY),NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
983,OTHER NUTS Retailer Assigned,4948,,Retailer Assigned,NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
984,OTHER NUTS Retailer Assigned,4949,,Retailer Assigned,NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
985,OTHER NUTS Retailer Assigned,4950,,Retailer Assigned,NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
986,OTHER NUTS Retailer Assigned,4951,,Retailer Assigned,NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
987,OTHER NUTS Retailer Assigned,4952,,Retailer Assigned,NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
988,OTHER NUTS Retailer Assigned,4953,,Retailer Assigned,NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
989,OTHER NUTS Retailer Assigned,4954,,Retailer Assigned,NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
990,OTHER NUTS Retailer Assigned,4955,,Retailer Assigned,NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
991,OTHER NUTS Retailer Assigned,4956,,Retailer Assigned,NA,0,131,OTHER NUTS,5,Nuts,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
992,OTHER VEGETABLES FRUITS & VEGETABLES (ANY),4500,,FRUITS & VEGETABLES (ANY),1,4,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
993,OTHER VEGETABLES SALAD MIXES (ANY),4501,,SALAD MIXES (ANY),61,3,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
994,OTHER VEGETABLES VEGETABLE TRAY (ANY),4502,,VEGETABLE TRAY (ANY),69,5,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
995,OTHER VEGETABLES Retailer Assigned,4503,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
996,OTHER VEGETABLES Retailer Assigned,4504,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
997,OTHER VEGETABLES Retailer Assigned,4505,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
998,OTHER VEGETABLES Retailer Assigned,4506,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
999,OTHER VEGETABLES Retailer Assigned,4507,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1000,OTHER VEGETABLES Retailer Assigned,4508,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1001,OTHER VEGETABLES Retailer Assigned,4509,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1002,OTHER VEGETABLES Retailer Assigned,4510,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1003,OTHER VEGETABLES Retailer Assigned,4511,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1004,OTHER VEGETABLES Retailer Assigned,4512,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1005,OTHER VEGETABLES Retailer Assigned,4513,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1006,OTHER VEGETABLES Retailer Assigned,4820,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1007,OTHER VEGETABLES Retailer Assigned,4821,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1008,OTHER VEGETABLES Retailer Assigned,4822,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1009,OTHER VEGETABLES Retailer Assigned,4823,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1010,OTHER VEGETABLES Retailer Assigned,4824,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1011,OTHER VEGETABLES Retailer Assigned,4825,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1012,OTHER VEGETABLES Retailer Assigned,4826,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1013,OTHER VEGETABLES Retailer Assigned,4827,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1014,OTHER VEGETABLES Retailer Assigned,4828,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1015,OTHER VEGETABLES Retailer Assigned,4829,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1016,OTHER VEGETABLES Retailer Assigned,4830,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1017,OTHER VEGETABLES Retailer Assigned,4831,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1018,OTHER VEGETABLES Retailer Assigned,4832,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1019,OTHER VEGETABLES Retailer Assigned,4833,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1020,OTHER VEGETABLES Retailer Assigned,4834,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1021,OTHER VEGETABLES Retailer Assigned,4835,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1022,OTHER VEGETABLES Retailer Assigned,4836,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1023,OTHER VEGETABLES Retailer Assigned,4837,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1024,OTHER VEGETABLES Retailer Assigned,4838,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1025,OTHER VEGETABLES Retailer Assigned,4839,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1026,OTHER VEGETABLES Retailer Assigned,4840,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1027,OTHER VEGETABLES Retailer Assigned,4841,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1028,OTHER VEGETABLES Retailer Assigned,4842,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1029,OTHER VEGETABLES Retailer Assigned,4843,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1030,OTHER VEGETABLES Retailer Assigned,4844,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1031,OTHER VEGETABLES Retailer Assigned,4845,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1032,OTHER VEGETABLES Retailer Assigned,4846,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1033,OTHER VEGETABLES Retailer Assigned,4847,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1034,OTHER VEGETABLES Retailer Assigned,4848,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1035,OTHER VEGETABLES Retailer Assigned,4849,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1036,OTHER VEGETABLES Retailer Assigned,4850,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1037,OTHER VEGETABLES Retailer Assigned,4851,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1038,OTHER VEGETABLES Retailer Assigned,4852,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1039,OTHER VEGETABLES Retailer Assigned,4853,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1040,OTHER VEGETABLES Retailer Assigned,4854,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1041,OTHER VEGETABLES Retailer Assigned,4855,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1042,OTHER VEGETABLES Retailer Assigned,4856,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1043,OTHER VEGETABLES Retailer Assigned,4857,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1044,OTHER VEGETABLES Retailer Assigned,4858,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1045,OTHER VEGETABLES Retailer Assigned,4859,,Retailer Assigned,NA,0,132,OTHER VEGETABLES,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1046,OYSTER PLANT/SALSIFY,4898,,,NA,0,133,OYSTER PLANT/SALSIFY,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1047,PAPALO,3477,,,NA,0,134,PAPALO,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1048,PAPAYA/PAWPAW Red-Fleshed (Solo Sunrise),3111,Red-Fleshed (Solo Sunrise),Red-Fleshed (Solo Sunrise),NA,0,135,PAPAYA/PAWPAW,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1049,PAPAYA/PAWPAW Meridol,3112,Meridol,Meridol,NA,0,135,PAPAYA/PAWPAW,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1050,PAPAYA/PAWPAW Regular,4052,Regular,Regular,NA,0,135,PAPAYA/PAWPAW,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1051,PAPAYA/PAWPAW Regular,4394,Regular,Regular,NA,0,135,PAPAYA/PAWPAW,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1052,PAPAYA/PAWPAW Cooking/Mexican,4395,Cooking/Mexican,Cooking/Mexican,NA,0,135,PAPAYA/PAWPAW,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1053,PAPAYA/PAWPAW PAPAYA (ANY),4396,,PAPAYA (ANY),58,3,135,PAPAYA/PAWPAW,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1054,PARSLEY Regular/Curly,4899,Regular/Curly,Regular/Curly,NA,0,136,PARSLEY,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1055,PARSLEY Italian/Continental/French,4901,Italian/Continental/French,Italian/Continental/French,NA,0,136,PARSLEY,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1056,PARSLEY Retailer Assigned,4902,,Retailer Assigned,NA,0,136,PARSLEY,4,Herbs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1057,PARSLEY ROOT(HAMBURG PARSLEY),4671,,,NA,0,137,PARSLEY ROOT(HAMBURG PARSLEY),6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1058,PARSNIP Baby,3053,Baby,Baby,NA,0,138,PARSNIP,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1059,PARSNIP,4672,,,71,0,138,PARSNIP,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1060,PASSION FRUIT Granadilla,3038,"Granadilla, Orange",Granadilla,NA,0,139,PASSION FRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1061,PASSION FRUIT Curuba/Banana,3311,Curuba/Banana,Curuba/Banana,NA,0,139,PASSION FRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1062,PASSION FRUIT Granadilla,3312,Granadilla - Yellow/Maracuja,Granadilla,NA,0,139,PASSION FRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1063,PASSION FRUIT Purple,4397,Purple,Purple,NA,0,139,PASSION FRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1064,PASSION FRUIT PASSION FRUIT (ANY),4398,,PASSION FRUIT (ANY),NA,0,139,PASSION FRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1065,PEACHES Flat White Flesh (Saturn type),3113,Flat White Flesh (Saturn type),Flat White Flesh (Saturn type),NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1066,PEACHES Flat Yellow Flesh,3115,Flat Yellow Flesh,Flat Yellow Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1067,PEACHES Yellow Flesh,3116,Yellow Flesh (Tree Ripened/Ready-to-eat),Yellow Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1068,PEACHES Yellow Flesh,3117,Yellow Flesh (Tree Ripened/Ready-to-eat),Yellow Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1069,PEACHES White Flesh,3313,White Flesh - Tree Ripened/ Ready-to-eat,White Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1070,PEACHES White Flesh,3314,White Flesh - Tree Ripened/ Ready-to-eat,White Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1071,PEACHES de Vigne & Sanguine (Red Flesh),3375,de Vigne & Sanguine (Red Flesh),de Vigne & Sanguine (Red Flesh),NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1072,PEACHES Yellow Flesh,4037,Yellow Flesh,Yellow Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1073,PEACHES Yellow Flesh,4038,Yellow Flesh,Yellow Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1074,PEACHES Yellow Flesh,4043,Yellow Flesh - Tree Ripened/Ready-to-eat,Yellow Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1075,PEACHES Yellow Flesh,4044,Yellow Flesh - Tree Ripened/Ready-to-eat,Yellow Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1076,PEACHES Indian,4399,Indian,Indian,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1077,PEACHES White Flesh,4400,White Flesh,White Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
1078,PEACHES White Flesh,4401,White Flesh,White Flesh,NA,0,140,PEACHES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
