"mstr_item_id","lbs_per_service","name_commodity","family_id","name_family","item_id","number.y","case_weight","storage_method","category_grouping","material_cost_code","material_cost_name"
1270,10,"POTATO",4,"Produce",80493,"OAS94624",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80522,"OAS94631",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80549,"OAS94634",10,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80577,"OAS910014",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80579,"OAS910015",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80588,"OAS94640",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80608,"OAS94642",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80618,"OAS94644",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80670,"OAS910018",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80673,"OAS94649",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80699,"OAS94651",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80710,"CHI906",55,"RF","Fresh Food","FL","Other FB Local"
1270,10,"POTATO",4,"Produce",80724,"EHI901",50,"RF","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",80744,"OAS94658",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80797,"OAS94663",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80829,"OAS94665",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80872,"OAS94668",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80892,"OAS910022",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80941,"OAS94672",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80975,"OAS94673",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",80980,"OAS94675",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81014,"OAS94678",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81033,"OAS94679",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81063,"OAS94683",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81242,"OAS910026",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81245,"OAS910028",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81689,"OAS94702",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81706,"OAS94706",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81756,"OAS94711",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81801,"OAS94720",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81894,"OAS94725",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",81951,"OAS94738",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82007,"OAS94751",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82048,"OAS94753",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82102,"OAS94772",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82182,"OAS94796",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82198,"OAS94798",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82230,"OAS94809",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82334,"OAS94814",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82365,"OAS94822",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82366,"OAS94823",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82425,"OAS94833",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82426,"OAS94834",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82495,"OAS94858",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82555,"OAS94862",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82602,"OAS94870",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82603,"OAS94871",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82637,"OAS910113",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82666,"OAS94873",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82721,"OAS910139",13,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82724,"OAS94883",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82764,"OAS94887",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82803,"OAS94900",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82868,"OAS94904",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82910,"OAS94909",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",82961,"OAS910162",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83013,"OAS94919",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83047,"OAS94921",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83094,"OAS94923",50,"RF","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",83133,"OAS94925",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83219,"OAS94929",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83236,"OAS910178",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83256,"OAS910197",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83258,"CHI9904",1,"DR","Fresh Food","FL","Other FB Local"
1270,10,"POTATO",4,"Produce",83300,"OAS94932",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83343,"OAS94934",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83383,"OAS94940",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83384,"OAS94939",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83417,"OAS94943",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83423,"OAS94944",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83424,"OAS94945",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83466,"OAS94957",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83467,"OAS94958",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83488,"OAS910200",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83543,"OAS94965",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83544,"OAS94966",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83582,"OAS94968",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83648,"OAS94970",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83662,"OAS910205",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83680,"OAS94974",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83696,"OAS94976",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83697,"OAS94977",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83705,"OAS94982",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83722,"OAS94983",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83734,"OAS94987",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83801,"OAS94991",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83860,"OAS94995",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83893,"OAS95000",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",83980,"OAS95003",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84004,"OAS910209",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84050,"OAS95004",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84064,"OAS95009",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84148,"OAS95014",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84189,"OAS95018",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84232,"OAS95021",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84261,"OAS95023",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84272,"OAS910213",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84274,"OAS910215",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84341,"OAS95027",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84353,"OAS95033",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84412,"OAS910218",48,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84440,"OAS95042",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84532,"OAS95047",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84557,"OAS95052",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84598,"OAS95058",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84639,"OAS95060",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84672,"OAS95066",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84707,"OAS95070",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84753,"OAS95076",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84761,"OAS910222",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84766,"OAS910225",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84793,"OAS95079",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84872,"OAS95090",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84913,"OAS95096",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",84977,"OAS95104",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85053,"OAS95112",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85135,"OAS95118",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85175,"OAS95126",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85196,"OAS910230",48,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85231,"OAS95130",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85293,"OAS95137",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85338,"OAS910233",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85346,"OAS95139",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85394,"OAS95146",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85395,"OAS95147",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85432,"OAS95157",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85473,"OAS95159",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85529,"OAS95168",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85572,"OAS95174",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85582,"OAS910237",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85598,"OAS95176",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85652,"OAS95183",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85699,"OAS95194",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85725,"OAS95199",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85758,"OAS95202",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85844,"OAS910239",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85848,"OAS910241",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85873,"OAS95210",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",85915,"OAS95213",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86028,"KR91021",36,"RF","Fresh Food","SB","FA Blue"
1270,10,"POTATO",4,"Produce",86051,"OAS910243",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86253,"OAS95216",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86307,"OAS95228",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86335,"OAS95235",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86354,"UT9086",50,"RF","Fresh Food","TF","TEFAP USDA"
1270,10,"POTATO",4,"Produce",86480,"OAS95249",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86522,"OAS95252",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86627,"OAS95269",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86741,"OAS95275",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86804,"OAS95284",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86848,"OAS95296",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86913,"OAS95303",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",86964,"OAS95314",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87015,"OAS95323",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87039,"OAS95328",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87098,"OAS910303",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87197,"OAS95334",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87247,"OAS95340",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87257,"OAS95344",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87353,"OAS95358",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87361,"OAS95361",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87418,"OAS95369",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87449,"OAS95371",48,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87450,"OAS95372",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87544,"OAS95383",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87596,"OAS95385",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87662,"OAS95391",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87715,"OAS95395",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87817,"OAS95404",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87890,"OAS95406",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87938,"OAS95415",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",87954,"DAT901",52,"RF","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",87961,"OAS95417",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88086,"OAS95421",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88172,"OAS910443",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88174,"OAS95427",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88175,"OAS95428",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88287,"OAS95434",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88288,"OAS95435",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88377,"OAS95441",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88383,"OAS95443",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88384,"OAS95444",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88386,"OAS95445",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88436,"OAS95451",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88437,"OAS95452",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88476,"OAS95456",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88477,"OAS95457",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88478,"OAS910450",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88485,"OAS95459",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88526,"OAS95464",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88527,"OAS95465",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88567,"OAS95470",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88568,"OAS95471",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88591,"OAS910456",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88615,"OAS95474",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88675,"OAS95480",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88704,"OAS910458",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88761,"OAS95485",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88810,"OAS95494",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88824,"OAS95495",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88825,"OAS95496",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88873,"OAS95503",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88906,"VPP9157",5,"RF","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",88950,"OAS95504",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88965,"OAS95508",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",88999,"OAS95511",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89063,"OAS95515",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89104,"OAS95519",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89201,"UT2140",50,"RF","Fresh Food","TF","TEFAP USDA"
1270,10,"POTATO",4,"Produce",89264,"UT2149",50,"RF","Fresh Food","TF","TEFAP USDA"
1270,10,"POTATO",4,"Produce",89298,"OAS036",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89336,"FP026",10,"RF","Fresh Food","FL","Other FB Local"
1270,10,"POTATO",4,"Produce",89338,"OAS039",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89382,"OAS040",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89417,"UT2162",50,"RF","Fresh Food","TF","TEFAP USDA"
1270,10,"POTATO",4,"Produce",89449,"UT2166",50,"RF","Fresh Food","TF","TEFAP USDA"
1270,10,"POTATO",4,"Produce",89501,"OAS049",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89519,"OAS910467",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89521,"OAS910469",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89629,"OAS058",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89653,"OAS059",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89735,"OAS061",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89746,"OAS067",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89778,"OAS070",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89779,"OAS071",10,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89818,"OAS072",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89864,"OAS082",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89929,"OAS089",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89943,"CM024",50,"RF","Fresh Food","FL","Other FB Local"
1270,10,"POTATO",4,"Produce",89991,"OAS093",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",89992,"OAS094",40,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90013,"OAS910473",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90019,"OAS910476",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90039,"OAS095",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90140,"OAS103",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90233,"OAS109",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90287,"OAS116",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90350,"OAS127",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90389,"OAS138",10,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90454,"OAS143",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90462,"OAS910481",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90498,"OAS145",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90525,"OAS910485",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90561,"OAS151",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90592,"OAS162",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90644,"OAS170",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90681,"OAS173",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90779,"OAS190",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90808,"UT571",50,"RF","Fresh Food","TF","TEFAP USDA"
1270,10,"POTATO",4,"Produce",90809,"OAS198",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90898,"OAS201",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90935,"OAS203",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",90951,"OAS910490",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91022,"OAS208",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91023,"OAS209",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91069,"OAS215",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91100,"OAS220",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91181,"OAS223",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91247,"OAS233",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91283,"OAS239",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91288,"VPP19",10,"DR","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",91380,"OAS242",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91448,"OAS250",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91487,"OAS257",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91529,"UT1020",50,"DR","Fresh Food","TF","TEFAP USDA"
1270,10,"POTATO",4,"Produce",91532,"OAS260",50,"DR","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91557,"OAS910492",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91562,"OAS910494",50,"RF","Fresh Food","AG","Agriculture"
1270,10,"POTATO",4,"Produce",91626,"VPP31",10,"DR","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",91651,"VPP32",10,"DR","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",91684,"VPP39",10,"DR","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",91706,"VPP40",10,"DR","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",91775,"VPP44",10,"DR","Fresh Food","LO","Local"
1270,10,"POTATO",4,"Produce",91794,"VPP46",10,"DR","Fresh Food","LO","Local"
